id,new_host_acceptance_rate,host_is_superhost,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,bedrooms,beds,number_of_reviews,availability_365,price
40597192.0,71.0,f,Bukit Merah,Central Region,1.27219,103.83402,Private room,1.0,2.0,1.0,356.0,174.0
40597586.0,0.0,f,Bukit Merah,Central Region,1.28432,103.83387,Shared room,1.0,1.0,0.0,348.0,35.0
40599966.0,7.0,f,Kallang,Central Region,1.32912,103.86541,Entire home/apt,2.0,2.0,1.0,365.0,198.0
40605925.0,31.0,f,Clementi,West Region,1.31094,103.76303,Entire home/apt,4.0,4.0,0.0,364.0,455.0
40621586.0,7.0,f,River Valley,Central Region,1.29711,103.84215,Entire home/apt,2.0,2.0,0.0,181.0,218.0
40621795.0,7.0,f,Rochor,Central Region,1.3008,103.8518,Entire home/apt,3.0,6.0,0.0,120.0,248.0
40634584.0,0.0,f,Downtown Core,Central Region,1.28021,103.85311,Private room,1.0,0.0,0.0,363.0,200.0
40641165.0,0.0,f,Outram,Central Region,1.27947,103.84099,Shared room,1.0,1.0,0.0,363.0,65.0
40641448.0,71.0,f,Bukit Merah,Central Region,1.27454,103.83258,Entire home/apt,1.0,1.0,6.0,356.0,133.0
40641778.0,0.0,f,Outram,Central Region,1.27947,103.84022,Shared room,1.0,1.0,0.0,362.0,85.0
40642638.0,71.0,f,Bukit Merah,Central Region,1.27407,103.83231,Entire home/apt,1.0,1.0,4.0,359.0,149.0
40663631.0,65.0,f,Bukit Panjang,West Region,1.38918,103.77194,Private room,1.0,1.0,3.0,234.0,30.0
40680808.0,71.0,f,Queenstown,Central Region,1.29179,103.80651,Entire home/apt,2.0,2.0,1.0,359.0,303.0
40681844.0,71.0,f,Bukit Merah,Central Region,1.27475,103.83404,Entire home/apt,1.0,1.0,3.0,359.0,162.0
40687175.0,0.0,t,Bukit Merah,Central Region,1.28656,103.82586,Private room,1.0,1.0,0.0,365.0,118.0
40688832.0,80.0,f,Bukit Merah,Central Region,1.27376,103.83334,Entire home/apt,1.0,1.0,1.0,353.0,198.0
40690201.0,63.0,t,Bukit Merah,Central Region,1.27454,103.84002,Entire home/apt,0.0,1.0,1.0,358.0,149.0
40692679.0,89.0,t,Downtown Core,Central Region,1.27529,103.84388,Entire home/apt,2.0,2.0,1.0,0.0,179.0
40708259.0,71.0,f,Queenstown,Central Region,1.29639,103.80727,Entire home/apt,2.0,2.0,0.0,352.0,241.0
40708485.0,71.0,f,Bukit Merah,Central Region,1.27233,103.83318,Private room,1.0,1.0,11.0,358.0,138.0
40708873.0,71.0,f,Bukit Merah,Central Region,1.27495,103.83298,Private room,1.0,1.0,1.0,359.0,134.0
40712363.0,89.0,t,Downtown Core,Central Region,1.28028,103.8487,Entire home/apt,1.0,1.0,0.0,0.0,148.0
40712481.0,31.0,f,Bukit Merah,Central Region,1.27407,103.83426,Entire home/apt,1.0,1.0,0.0,364.0,234.0
40712903.0,65.0,f,Jurong East,West Region,1.34426,103.72577,Private room,1.0,1.0,3.0,0.0,65.0
40715608.0,71.0,f,Bukit Merah,Central Region,1.27504,103.83424,Private room,1.0,1.0,0.0,300.0,154.0
40723858.0,100.0,f,Bishan,Central Region,1.35222,103.84995,Private room,1.0,1.0,0.0,175.0,107.0
40734196.0,71.0,f,Bukit Merah,Central Region,1.29156,103.80877,Entire home/apt,2.0,2.0,1.0,359.0,256.0
40736423.0,99.0,t,Rochor,Central Region,1.29919,103.8537,Entire home/apt,1.0,1.0,2.0,59.0,155.0
40736566.0,99.0,t,Downtown Core,Central Region,1.2974,103.85334,Entire home/apt,1.0,1.0,2.0,77.0,155.0
40745871.0,57.0,f,Bukit Merah,Central Region,1.27455,103.83489,Entire home/apt,1.0,1.0,2.0,351.0,228.0
40748069.0,71.0,f,Bukit Merah,Central Region,1.27342,103.83467,Entire home/apt,1.0,1.0,4.0,345.0,144.0
40748133.0,71.0,f,Bukit Merah,Central Region,1.27483,103.8347,Private room,1.0,1.0,1.0,358.0,143.0
40752825.0,100.0,f,Bishan,Central Region,1.35209,103.85085,Private room,2.0,3.0,0.0,170.0,118.0
40762561.0,7.0,f,Rochor,Central Region,1.30237,103.84921,Entire home/apt,3.0,4.0,1.0,135.0,248.0
40765066.0,100.0,t,Tanglin,Central Region,1.31742,103.82739,Entire home/apt,2.0,3.0,7.0,62.0,295.0
40765359.0,71.0,f,Bukit Merah,Central Region,1.27286,103.83418,Entire home/apt,1.0,1.0,5.0,352.0,138.0
40766379.0,71.0,f,Bukit Merah,Central Region,1.27415,103.83442,Entire home/apt,1.0,1.0,3.0,357.0,134.0
40766901.0,71.0,f,Bukit Merah,Central Region,1.27474,103.83465,Entire home/apt,1.0,1.0,1.0,300.0,154.0
40774447.0,77.0,f,Queenstown,Central Region,1.29323,103.76341,Private room,1.0,1.0,0.0,365.0,220.0
40789842.0,30.0,f,Queenstown,Central Region,1.30124,103.80098,Entire home/apt,3.0,3.0,1.0,364.0,484.0
40797770.0,84.0,f,Geylang,Central Region,1.314,103.88839,Entire home/apt,1.0,1.0,0.0,70.0,88.0
40809355.0,71.0,f,Bukit Merah,Central Region,1.27356,103.83271,Entire home/apt,1.0,1.0,15.0,300.0,121.0
40809447.0,71.0,f,Bukit Merah,Central Region,1.27533,103.83392,Entire home/apt,1.0,1.0,2.0,360.0,155.0
40809655.0,71.0,f,Bukit Merah,Central Region,1.27488,103.83292,Entire home/apt,1.0,1.0,6.0,328.0,154.0
40809878.0,71.0,f,Bukit Merah,Central Region,1.27497,103.83395,Entire home/apt,1.0,1.0,2.0,328.0,154.0
40809914.0,71.0,f,Bukit Merah,Central Region,1.27358,103.83439,Entire home/apt,1.0,1.0,6.0,328.0,155.0
40816592.0,0.0,f,Bukit Panjang,West Region,1.37288,103.76524,Private room,1.0,1.0,3.0,267.0,55.0
40831251.0,50.0,f,Clementi,West Region,1.31806,103.7621,Private room,1.0,1.0,0.0,339.0,75.0
40833390.0,100.0,f,Jurong West,West Region,1.3523,103.69923,Private room,1.0,1.0,1.0,364.0,40.0
40849480.0,100.0,f,Rochor,Central Region,1.30129,103.86056,Shared room,1.0,46.0,0.0,261.0,41.0
40850159.0,100.0,f,Singapore River,Central Region,1.28811,103.84853,Shared room,1.0,8.0,0.0,261.0,95.0
40855337.0,0.0,t,Marine Parade,Central Region,1.30775,103.89944,Private room,1.0,1.0,16.0,0.0,80.0
40856084.0,30.0,f,Clementi,West Region,1.30262,103.76654,Entire home/apt,3.0,4.0,0.0,364.0,425.0
40873825.0,80.0,f,Bukit Merah,Central Region,1.27416,103.83453,Entire home/apt,1.0,2.0,1.0,344.0,229.0
40875632.0,99.0,t,Rochor,Central Region,1.29754,103.85168,Entire home/apt,1.0,1.0,2.0,81.0,201.0
40881888.0,0.0,t,Marine Parade,Central Region,1.30766,103.89948,Private room,1.0,1.0,25.0,0.0,63.0
40888220.0,83.0,f,Bedok,East Region,1.31422,103.90759,Entire home/apt,3.0,5.0,0.0,0.0,220.0
40901829.0,100.0,f,Downtown Core,Central Region,1.29979,103.85857,Shared room,1.0,4.0,0.0,261.0,61.0
40902252.0,0.0,f,Yishun,North Region,1.41629,103.84633,Private room,2.0,2.0,0.0,47.0,30.0
40902882.0,31.0,f,Singapore River,Central Region,1.29079,103.84257,Entire home/apt,3.0,4.0,0.0,364.0,800.0
40903279.0,71.0,f,Bukit Merah,Central Region,1.27295,103.83445,Entire home/apt,1.0,1.0,1.0,328.0,154.0
40904017.0,71.0,f,Bukit Merah,Central Region,1.27484,103.83239,Entire home/apt,1.0,1.0,20.0,328.0,125.0
40904264.0,100.0,f,Rochor,Central Region,1.30196,103.85935,Shared room,1.0,12.0,0.0,261.0,66.0
40904925.0,100.0,f,Outram,Central Region,1.28155,103.84501,Shared room,1.0,4.0,2.0,78.0,101.0
40905313.0,100.0,f,Outram,Central Region,1.28315,103.84252,Shared room,1.0,7.0,0.0,78.0,64.0
40905639.0,100.0,f,Outram,Central Region,1.28199,103.84277,Shared room,1.0,10.0,0.0,66.0,99.0
40907051.0,7.0,f,Novena,Central Region,1.32146,103.85283,Entire home/apt,2.0,2.0,0.0,181.0,228.0
40909907.0,0.0,t,Marine Parade,Central Region,1.30775,103.89944,Private room,1.0,1.0,30.0,0.0,59.0
40921448.0,57.0,f,Outram,Central Region,1.28396,103.83961,Entire home/apt,1.0,1.0,2.0,347.0,228.0
40925829.0,7.0,f,Marine Parade,Central Region,1.30584,103.90124,Entire home/apt,2.0,2.0,2.0,167.0,198.0
40927431.0,7.0,f,Geylang,Central Region,1.31133,103.87638,Entire home/apt,3.0,5.0,1.0,177.0,198.0
40928860.0,60.0,f,Bukit Merah,Central Region,1.27396,103.83416,Entire home/apt,1.0,1.0,0.0,346.0,228.0
40930074.0,99.0,t,Museum,Central Region,1.29732,103.8514,Private room,1.0,1.0,0.0,5.0,155.0
40936924.0,39.0,f,Queenstown,Central Region,1.27956,103.78559,Private room,1.0,1.0,0.0,334.0,82.0
40941821.0,0.0,t,Marine Parade,Central Region,1.30818,103.90032,Entire home/apt,3.0,3.0,12.0,0.0,244.0
40953263.0,41.0,f,River Valley,Central Region,1.30065,103.82882,Entire home/apt,1.0,1.0,0.0,364.0,475.0
40966385.0,39.0,f,Queenstown,Central Region,1.28147,103.78529,Private room,1.0,6.0,1.0,365.0,180.0
40973763.0,7.0,f,Toa Payoh,Central Region,1.32916,103.86567,Entire home/apt,2.0,1.0,1.0,171.0,198.0
40974119.0,0.0,f,Kallang,Central Region,1.29963,103.86129,Entire home/apt,1.0,2.0,1.0,0.0,158.0
40974363.0,77.0,f,Queenstown,Central Region,1.28125,103.78541,Private room,0.0,1.0,2.0,365.0,159.0
40983826.0,0.0,f,Marine Parade,Central Region,1.31011,103.90284,Private room,1.0,1.0,0.0,91.0,926.0
40994524.0,7.0,f,Geylang,Central Region,1.31659,103.89146,Entire home/apt,3.0,4.0,0.0,181.0,228.0
41014060.0,71.0,f,Bukit Merah,Central Region,1.27288,103.83537,Entire home/apt,1.0,1.0,18.0,356.0,148.0
41014661.0,71.0,f,Bukit Merah,Central Region,1.27489,103.83283,Entire home/apt,1.0,1.0,18.0,358.0,148.0
41014693.0,71.0,f,Bukit Merah,Central Region,1.27489,103.83246,Entire home/apt,1.0,1.0,0.0,353.0,143.0
41015331.0,65.0,f,Tanglin,Central Region,1.31094,103.80467,Entire home/apt,1.0,1.0,16.0,239.0,159.0
41019742.0,9.0,f,Kallang,Central Region,1.3118,103.85934,Private room,1.0,0.0,2.0,88.0,163.0
41032597.0,65.0,f,Outram,Central Region,1.28038,103.84195,Private room,1.0,1.0,10.0,0.0,445.0
41032819.0,99.0,t,Rochor,Central Region,1.29684,103.85194,Entire home/apt,1.0,1.0,12.0,0.0,155.0
41032965.0,65.0,f,Outram,Central Region,1.28038,103.84195,Private room,1.0,1.0,1.0,0.0,416.0
41033173.0,33.0,f,Geylang,Central Region,1.31586,103.88265,Private room,1.0,8.0,3.0,365.0,269.0
41033189.0,99.0,t,Rochor,Central Region,1.29918,103.85212,Entire home/apt,1.0,1.0,5.0,0.0,135.0
41052344.0,100.0,f,Bedok,East Region,1.32212,103.95847,Entire home/apt,0.0,1.0,1.0,0.0,51.0
41070234.0,99.0,t,Rochor,Central Region,1.29692,103.85195,Entire home/apt,1.0,1.0,2.0,39.0,172.0
41076836.0,60.0,f,Bukit Merah,Central Region,1.27395,103.83335,Entire home/apt,1.0,1.0,1.0,346.0,228.0
41077161.0,60.0,f,Bukit Merah,Central Region,1.27209,103.83428,Entire home/apt,1.0,1.0,1.0,347.0,228.0
41087343.0,100.0,f,Bukit Batok,West Region,1.35835,103.76498,Private room,1.0,2.0,0.0,89.0,120.0
41089548.0,41.0,f,Clementi,West Region,1.30442,103.76693,Entire home/apt,3.0,4.0,1.0,364.0,610.0
41112238.0,100.0,t,Bukit Panjang,West Region,1.37214,103.76667,Private room,1.0,2.0,3.0,161.0,49.0
41116039.0,77.0,f,Queenstown,Central Region,1.28098,103.78765,Private room,1.0,1.0,0.0,365.0,139.0
41120765.0,100.0,f,Museum,Central Region,1.29735,103.84334,Private room,1.0,1.0,21.0,20.0,75.0
41125664.0,0.0,f,Geylang,Central Region,1.31433,103.88301,Private room,2.0,2.0,1.0,73.0,120.0
41138711.0,100.0,f,Downtown Core,Central Region,1.28216,103.8602,Private room,1.0,0.0,1.0,179.0,572.0
41139389.0,100.0,f,Downtown Core,Central Region,1.2823,103.86064,Private room,0.0,0.0,0.0,181.0,649.0
41158163.0,91.0,t,River Valley,Central Region,1.30178,103.83315,Entire home/apt,1.0,1.0,0.0,165.0,333.0
41159508.0,50.0,f,Kallang,Central Region,1.31042,103.87204,Private room,1.0,4.0,0.0,116.0,85.0
41160357.0,50.0,f,Kallang,Central Region,1.31159,103.87205,Private room,1.0,6.0,1.0,116.0,125.0
41160705.0,100.0,f,Singapore River,Central Region,1.2879,103.83514,Private room,1.0,1.0,4.0,328.0,643.0
41162396.0,31.0,f,Downtown Core,Central Region,1.2738,103.84515,Entire home/apt,2.0,2.0,0.0,364.0,180.0
41163746.0,57.0,f,Bukit Merah,Central Region,1.27286,103.83282,Entire home/apt,1.0,1.0,0.0,352.0,228.0
41169873.0,0.0,f,Hougang,North-East Region,1.35303,103.88224,Private room,1.0,1.0,0.0,0.0,60.0
41202185.0,100.0,f,Downtown Core,Central Region,1.2805,103.8518,Entire home/apt,1.0,1.0,1.0,364.0,629.0
41250553.0,0.0,f,Queenstown,Central Region,1.30488,103.78538,Private room,1.0,1.0,0.0,365.0,60.0
41296812.0,33.0,f,Geylang,Central Region,1.31559,103.88275,Shared room,1.0,6.0,6.0,352.0,34.0
41299496.0,97.0,f,Kallang,Central Region,1.3116,103.86012,Private room,1.0,1.0,1.0,0.0,49.0
41303291.0,96.0,f,Kallang,Central Region,1.30996,103.86019,Private room,1.0,1.0,0.0,0.0,49.0
41304318.0,96.0,f,Kallang,Central Region,1.31141,103.85998,Private room,1.0,1.0,1.0,328.0,49.0
41305105.0,0.0,f,Kallang,Central Region,1.3127,103.86127,Private room,1.0,4.0,2.0,358.0,106.0
41307190.0,25.0,f,Bukit Merah,Central Region,1.27454,103.82317,Private room,0.0,1.0,1.0,177.0,39.0
41312870.0,96.0,f,River Valley,Central Region,1.29486,103.83919,Entire home/apt,1.0,2.0,6.0,313.0,154.0
41314524.0,99.0,f,River Valley,Central Region,1.29482,103.84021,Entire home/apt,1.0,3.0,62.0,349.0,200.0
41320750.0,80.0,f,Queenstown,Central Region,1.28664,103.78489,Entire home/apt,1.0,2.0,0.0,363.0,268.0
41323209.0,97.0,f,Kallang,Central Region,1.31006,103.86192,Private room,1.0,1.0,3.0,0.0,49.0
41325962.0,7.0,f,Marine Parade,Central Region,1.30589,103.90112,Entire home/apt,2.0,4.0,1.0,160.0,198.0
41326150.0,7.0,f,Marine Parade,Central Region,1.30487,103.9033,Entire home/apt,2.0,2.0,0.0,167.0,98.0
41326237.0,7.0,f,Marine Parade,Central Region,1.30412,103.901,Entire home/apt,2.0,3.0,0.0,178.0,198.0
41326359.0,7.0,f,Geylang,Central Region,1.31017,103.87807,Entire home/apt,3.0,4.0,0.0,181.0,198.0
41326499.0,7.0,f,Geylang,Central Region,1.31185,103.87651,Entire home/apt,3.0,4.0,1.0,178.0,198.0
41326546.0,0.0,f,Kallang,Central Region,1.3125,103.86121,Private room,1.0,10.0,2.0,365.0,246.0
41328031.0,7.0,f,Geylang,Central Region,1.31166,103.87739,Entire home/apt,3.0,1.0,1.0,168.0,198.0
41328115.0,7.0,f,Kallang,Central Region,1.32922,103.86394,Entire home/apt,2.0,2.0,1.0,176.0,198.0
41340735.0,95.0,f,River Valley,Central Region,1.29528,103.83845,Private room,1.0,1.0,4.0,303.0,111.0
41355587.0,7.0,f,Novena,Central Region,1.32647,103.84688,Entire home/apt,1.0,1.0,0.0,153.0,98.0
41414702.0,89.0,t,Jurong East,West Region,1.33707,103.74169,Entire home/apt,1.0,1.0,0.0,0.0,134.0
41414978.0,89.0,t,Jurong East,West Region,1.33713,103.74175,Entire home/apt,2.0,2.0,0.0,0.0,161.0
41416770.0,84.0,f,Geylang,Central Region,1.31565,103.88795,Entire home/apt,0.0,1.0,0.0,90.0,90.0
41419891.0,30.0,f,Kallang,Central Region,1.30059,103.86113,Entire home/apt,2.0,3.0,0.0,364.0,690.0
41439350.0,0.0,f,Rochor,Central Region,1.3011,103.86049,Shared room,1.0,1.0,2.0,315.0,221.0
41439736.0,100.0,t,Queenstown,Central Region,1.29194,103.76775,Private room,1.0,2.0,2.0,362.0,218.0
41450369.0,65.0,f,Bukit Timah,Central Region,1.33506,103.78559,Private room,1.0,1.0,2.0,0.0,140.0
41460941.0,100.0,t,Queenstown,Central Region,1.29196,103.7697,Private room,1.0,1.0,2.0,359.0,274.0
41467431.0,0.0,f,Geylang,Central Region,1.31305,103.88743,Private room,1.0,0.0,0.0,55.0,68.0
41476885.0,100.0,t,Queenstown,Central Region,1.29133,103.76769,Private room,1.0,1.0,0.0,361.0,233.0
41481981.0,99.0,t,Queenstown,Central Region,1.2986,103.78562,Entire home/apt,1.0,2.0,43.0,27.0,307.0
41482560.0,99.0,t,Queenstown,Central Region,1.29899,103.78531,Entire home/apt,1.0,2.0,39.0,30.0,307.0
41483991.0,7.0,f,Kallang,Central Region,1.32735,103.86591,Entire home/apt,2.0,2.0,0.0,365.0,198.0
41509578.0,94.0,t,Woodlands,North Region,1.4304,103.77993,Private room,1.0,1.0,8.0,302.0,27.0
41513950.0,31.0,f,Rochor,Central Region,1.30419,103.85186,Entire home/apt,1.0,1.0,0.0,364.0,400.0
41536506.0,0.0,f,Rochor,Central Region,1.30868,103.85484,Private room,1.0,1.0,3.0,79.0,25.0
41536934.0,0.0,f,Rochor,Central Region,1.30269,103.84654,Private room,1.0,1.0,1.0,88.0,155.0
41566195.0,97.0,f,Kallang,Central Region,1.3119,103.86177,Private room,1.0,1.0,1.0,0.0,49.0
41566799.0,7.0,f,Geylang,Central Region,1.31147,103.88013,Entire home/apt,3.0,3.0,0.0,181.0,288.0
41568582.0,41.0,f,Rochor,Central Region,1.30599,103.85248,Entire home/apt,2.0,3.0,1.0,364.0,520.0
41570615.0,40.0,f,Sengkang,North-East Region,1.38784,103.89001,Private room,1.0,1.0,7.0,0.0,35.0
41599084.0,7.0,f,Rochor,Central Region,1.30084,103.84769,Entire home/apt,3.0,4.0,0.0,181.0,248.0
41601081.0,89.0,t,Downtown Core,Central Region,1.27526,103.84376,Entire home/apt,0.0,1.0,0.0,0.0,118.0
41601807.0,89.0,t,Downtown Core,Central Region,1.27412,103.84434,Entire home/apt,2.0,2.0,1.0,0.0,190.0
41610819.0,0.0,f,Woodlands,North Region,1.44372,103.80708,Private room,1.0,1.0,0.0,358.0,113.0
41611248.0,60.0,f,River Valley,Central Region,1.2984,103.83397,Private room,1.0,1.0,1.0,84.0,250.0
41613235.0,33.0,f,Geylang,Central Region,1.31713,103.88446,Shared room,1.0,6.0,4.0,360.0,27.0
41626102.0,31.0,f,River Valley,Central Region,1.29529,103.84,Entire home/apt,2.0,2.0,0.0,364.0,400.0
41630387.0,0.0,f,Hougang,North-East Region,1.37435,103.89245,Private room,1.0,1.0,0.0,141.0,40.0
41630976.0,100.0,f,Orchard,Central Region,1.30533,103.82519,Private room,0.0,2.0,0.0,365.0,640.0
41650236.0,31.0,f,River Valley,Central Region,1.2951,103.84071,Entire home/apt,1.0,1.0,0.0,364.0,325.0
41652432.0,0.0,f,Jurong West,West Region,1.34182,103.71784,Private room,1.0,1.0,0.0,365.0,99.0
41693901.0,89.0,t,Toa Payoh,Central Region,1.34103,103.88288,Entire home/apt,1.0,0.0,0.0,0.0,127.0
41694436.0,89.0,t,Singapore River,Central Region,1.29589,103.83195,Entire home/apt,3.0,4.0,0.0,0.0,220.0
41694541.0,100.0,f,Orchard,Central Region,1.30553,103.82704,Private room,0.0,2.0,1.0,365.0,650.0
41694844.0,0.0,f,Downtown Core,Central Region,1.28165,103.85158,Entire home/apt,0.0,1.0,0.0,365.0,150.0
41703280.0,30.0,f,Rochor,Central Region,1.30602,103.851,Entire home/apt,2.0,3.0,0.0,364.0,518.0
41722716.0,89.0,t,Marine Parade,Central Region,1.30712,103.89969,Entire home/apt,1.0,1.0,1.0,0.0,89.0
41753013.0,99.0,t,Rochor,Central Region,1.29701,103.85215,Entire home/apt,1.0,0.0,1.0,59.0,155.0
41777146.0,0.0,f,Singapore River,Central Region,1.29623,103.83217,Private room,1.0,5.0,0.0,90.0,55.0
41788641.0,57.0,f,Orchard,Central Region,1.30047,103.8354,Entire home/apt,1.0,2.0,5.0,165.0,190.0
41804607.0,31.0,f,Novena,Central Region,1.32813,103.84965,Entire home/apt,3.0,3.0,0.0,364.0,235.0
41848009.0,0.0,f,Kallang,Central Region,1.31983,103.86112,Private room,2.0,1.0,0.0,0.0,102.0
41866703.0,31.0,f,Rochor,Central Region,1.30621,103.85163,Entire home/apt,1.0,1.0,0.0,364.0,300.0
41889066.0,77.0,f,Queenstown,Central Region,1.2823,103.78702,Private room,1.0,4.0,0.0,364.0,199.0
41916193.0,31.0,f,Tanglin,Central Region,1.29555,103.82864,Entire home/apt,2.0,3.0,0.0,364.0,200.0
41916277.0,89.0,t,Downtown Core,Central Region,1.27874,103.84688,Entire home/apt,1.0,0.0,2.0,0.0,151.0
41919985.0,100.0,f,Geylang,Central Region,1.31109,103.87999,Entire home/apt,2.0,3.0,0.0,96.0,130.0
41926070.0,67.0,f,Kallang,Central Region,1.32201,103.85756,Private room,1.0,1.0,2.0,345.0,82.0
41940620.0,31.0,f,Bishan,Central Region,1.35297,103.85176,Entire home/apt,2.0,2.0,1.0,364.0,201.0
41940853.0,0.0,f,Downtown Core,Central Region,1.27806,103.8457,Entire home/apt,1.0,1.0,0.0,79.0,209.0
41942466.0,0.0,f,Rochor,Central Region,1.30583,103.85355,Private room,1.0,1.0,0.0,301.0,190.0
41948477.0,81.0,f,Kallang,Central Region,1.31053,103.86003,Private room,1.0,1.0,0.0,328.0,49.0
41966894.0,71.0,f,Downtown Core,Central Region,1.27549,103.8489,Private room,1.0,1.0,0.0,137.0,121.0
41970974.0,31.0,f,Downtown Core,Central Region,1.27548,103.84497,Entire home/apt,1.0,1.0,0.0,364.0,147.0
41994916.0,33.0,f,River Valley,Central Region,1.29433,103.84125,Entire home/apt,0.0,2.0,0.0,84.0,148.0
42011728.0,0.0,f,Bishan,Central Region,1.34622,103.84229,Private room,4.0,4.0,0.0,90.0,1250.0
42023190.0,33.0,f,Geylang,Central Region,1.31144,103.8797,Entire home/apt,4.0,4.0,0.0,133.0,180.0
42057283.0,7.0,f,Geylang,Central Region,1.31435,103.87542,Entire home/apt,3.0,6.0,1.0,181.0,150.0
42078904.0,99.0,f,Downtown Core,Central Region,1.29651,103.85548,Private room,1.0,1.0,203.0,365.0,188.0
42079535.0,99.0,f,Downtown Core,Central Region,1.29795,103.85562,Private room,1.0,1.0,120.0,363.0,198.0
42081657.0,99.0,f,Downtown Core,Central Region,1.29656,103.85775,Private room,1.0,2.0,14.0,360.0,241.0
42084241.0,33.0,f,Bishan,Central Region,1.34377,103.85202,Private room,1.0,1.0,0.0,180.0,110.0
42084975.0,33.0,f,Bishan,Central Region,1.34414,103.85201,Private room,1.0,0.0,0.0,148.0,60.0
42085924.0,50.0,t,Geylang,Central Region,1.31368,103.8915,Private room,1.0,1.0,0.0,75.0,125.0
42085973.0,0.0,f,Marine Parade,Central Region,1.29776,103.89144,Private room,1.0,2.0,0.0,2.0,68.0
42104353.0,0.0,f,Outram,Central Region,1.28146,103.84125,Private room,1.0,1.0,0.0,0.0,340.0
42104603.0,65.0,f,Outram,Central Region,1.28152,103.84099,Private room,1.0,1.0,1.0,0.0,392.0
42105787.0,27.0,f,Bishan,Central Region,1.35872,103.84547,Private room,1.0,3.0,1.0,175.0,60.0
42106562.0,0.0,f,Bukit Timah,Central Region,1.32468,103.80998,Shared room,1.0,1.0,1.0,277.0,15.0
42123951.0,0.0,f,Rochor,Central Region,1.30026,103.84954,Entire home/apt,1.0,1.0,0.0,357.0,382.0
42124056.0,31.0,f,Queenstown,Central Region,1.29749,103.78821,Entire home/apt,1.0,1.0,0.0,353.0,375.0
42124141.0,0.0,f,Rochor,Central Region,1.30056,103.85104,Entire home/apt,2.0,2.0,0.0,359.0,552.0
42144452.0,91.0,t,Kallang,Central Region,1.30963,103.86018,Private room,1.0,1.0,1.0,0.0,49.0
42182743.0,7.0,f,Geylang,Central Region,1.31175,103.87733,Entire home/apt,2.0,4.0,0.0,119.0,150.0
42184804.0,100.0,t,Queenstown,Central Region,1.29321,103.7691,Private room,0.0,1.0,0.0,360.0,200.0
42186946.0,81.0,f,Geylang,Central Region,1.31473,103.8816,Private room,1.0,1.0,0.0,329.0,49.0
42190445.0,96.0,f,Kallang,Central Region,1.31161,103.86259,Private room,1.0,1.0,1.0,333.0,49.0
42210964.0,89.0,t,Outram,Central Region,1.28037,103.84687,Entire home/apt,1.0,0.0,0.0,0.0,144.0
42214291.0,30.0,f,Jurong East,West Region,1.33626,103.74356,Entire home/apt,1.0,1.0,0.0,333.0,188.0
42238629.0,41.0,f,Rochor,Central Region,1.30297,103.84918,Entire home/apt,4.0,10.0,0.0,364.0,550.0
42239864.0,60.0,f,Newton,Central Region,1.31149,103.83788,Private room,1.0,0.0,0.0,365.0,120.0
42240675.0,60.0,f,Novena,Central Region,1.31994,103.8535,Private room,1.0,1.0,0.0,365.0,120.0
42259371.0,41.0,f,Kallang,Central Region,1.30322,103.86345,Entire home/apt,1.0,1.0,0.0,364.0,165.0
42260065.0,89.0,t,Jurong East,West Region,1.33525,103.74116,Entire home/apt,2.0,0.0,0.0,0.0,151.0
42260393.0,89.0,t,Kallang,Central Region,1.31343,103.85975,Entire home/apt,1.0,0.0,1.0,0.0,108.0
42301284.0,30.0,f,River Valley,Central Region,1.29302,103.84111,Entire home/apt,1.0,1.0,0.0,364.0,425.0
42301881.0,30.0,f,Clementi,West Region,1.31095,103.76157,Entire home/apt,4.0,4.0,0.0,364.0,485.0
42337015.0,100.0,f,Orchard,Central Region,1.30046,103.83681,Entire home/apt,1.0,1.0,0.0,328.0,330.0
42337552.0,100.0,f,Orchard,Central Region,1.3001,103.83868,Entire home/apt,1.0,1.0,0.0,328.0,330.0
